in s,C2 in V
2.86425344E-01,2.478874E+00
2.86425808E-01,2.478569E+00
2.86426272E-01,2.478569E+00
2.86426736E-01,2.479637E+00
2.86427200E-01,2.480705E+00
2.86427664E-01,2.479332E+00
2.86428128E-01,2.478569E+00
2.86428592E-01,2.479789E+00
2.86429056E-01,2.478721E+00
2.86429520E-01,2.477501E+00
2.86429984E-01,2.477958E+00
2.86430448E-01,2.478569E+00
2.86430912E-01,2.477501E+00
2.86431376E-01,2.478111E+00
2.86431840E-01,2.478111E+00
2.86432304E-01,2.477958E+00
2.86432768E-01,2.478416E+00
2.86433232E-01,2.479637E+00
2.86433696E-01,2.479179E+00
2.86434160E-01,2.478721E+00
2.86434624E-01,2.479637E+00
2.86435088E-01,2.482231E+00
2.86435552E-01,2.481010E+00
2.86436016E-01,2.480705E+00
2.86436480E-01,2.480247E+00
2.86436944E-01,2.479942E+00
2.86437408E-01,2.479179E+00
2.86437872E-01,2.480247E+00
2.86438336E-01,2.477653E+00
2.86438800E-01,2.477806E+00
2.86439264E-01,2.480400E+00
2.86439728E-01,2.480095E+00
2.86440192E-01,2.481468E+00
2.86440656E-01,2.481926E+00
2.86441120E-01,2.481926E+00
2.86441584E-01,2.486046E+00
2.86442048E-01,2.485435E+00
2.86442512E-01,2.485435E+00
2.86442976E-01,2.484520E+00
2.86443440E-01,2.484520E+00
2.86443904E-01,2.482994E+00
2.86444368E-01,2.483909E+00
2.86444832E-01,2.481468E+00
2.86445296E-01,2.479942E+00
2.86445760E-01,2.481926E+00
2.86446224E-01,2.480705E+00
2.86446688E-01,2.483299E+00
2.86447152E-01,2.483604E+00
2.86447616E-01,2.483452E+00
2.86448080E-01,2.484977E+00
2.86448544E-01,2.485130E+00
2.86449008E-01,2.486198E+00
2.86449472E-01,2.485130E+00
2.86449936E-01,2.484977E+00
2.86450400E-01,2.486046E+00
2.86450864E-01,2.486503E+00
2.86451328E-01,2.486046E+00
2.86451792E-01,2.485283E+00
2.86452256E-01,2.486808E+00
2.86452720E-01,2.486046E+00
2.86453184E-01,2.485893E+00
2.86453648E-01,2.487571E+00
2.86454112E-01,2.487724E+00
2.86454576E-01,2.486656E+00
2.86455040E-01,2.486656E+00
2.86455504E-01,2.486961E+00
2.86455968E-01,2.489250E+00
2.86456432E-01,2.487419E+00
2.86456896E-01,2.484672E+00
2.86457360E-01,2.487266E+00
2.86457824E-01,2.487266E+00
2.86458288E-01,2.488182E+00
2.86458752E-01,2.485893E+00
2.86459216E-01,2.486656E+00
2.86459680E-01,2.486656E+00
2.86460144E-01,2.487877E+00
2.86460608E-01,2.485283E+00
2.86461072E-01,2.484367E+00
2.86461536E-01,2.485893E+00
2.86462000E-01,2.487266E+00
2.86462464E-01,2.485893E+00
2.86462928E-01,2.487266E+00
2.86463392E-01,2.486808E+00
2.86463856E-01,2.488945E+00
2.86464320E-01,2.490013E+00
2.86464784E-01,2.488640E+00
2.86465248E-01,2.488945E+00
2.86465712E-01,2.488792E+00
2.86466176E-01,2.488182E+00
2.86466640E-01,2.488640E+00
2.86467104E-01,2.488792E+00
2.86467568E-01,2.488487E+00
2.86468032E-01,2.488487E+00
2.86468496E-01,2.489097E+00
2.86468960E-01,2.490471E+00
2.86469424E-01,2.489250E+00
2.86469888E-01,2.488182E+00
2.86470352E-01,2.489555E+00
2.86470816E-01,2.488945E+00
2.86471280E-01,2.488640E+00
2.86471744E-01,2.488487E+00
2.86472208E-01,2.488334E+00
2.86472672E-01,2.488334E+00
2.86473136E-01,2.490165E+00
2.86473600E-01,2.487724E+00
2.86474064E-01,2.487419E+00
2.86474528E-01,2.488945E+00
2.86474992E-01,2.489555E+00
2.86475456E-01,2.490623E+00
2.86475920E-01,2.491539E+00
2.86476384E-01,2.489708E+00
2.86476848E-01,2.490623E+00
2.86477312E-01,2.490318E+00
2.86477776E-01,2.490623E+00
2.86478240E-01,2.488640E+00
2.86478704E-01,2.486961E+00
2.86479168E-01,2.488029E+00
2.86479632E-01,2.490776E+00
2.86480096E-01,2.490471E+00
2.86480560E-01,2.491234E+00
2.86481024E-01,2.490318E+00
2.86481488E-01,2.491691E+00
2.86481952E-01,2.490928E+00
2.86482416E-01,2.491539E+00
2.86482880E-01,2.489555E+00
2.86483344E-01,2.489402E+00
2.86483808E-01,2.489708E+00
2.86484272E-01,2.488945E+00
2.86484736E-01,2.490013E+00
2.86485200E-01,2.490318E+00
2.86485664E-01,2.489860E+00
2.86486128E-01,2.489860E+00
2.86486592E-01,2.488029E+00
2.86487056E-01,2.490623E+00
2.86487520E-01,2.491081E+00
2.86487984E-01,2.492454E+00
2.86488448E-01,2.490013E+00
2.86488912E-01,2.491234E+00
2.86489376E-01,2.490471E+00
2.86489840E-01,2.492454E+00
2.86490304E-01,2.495048E+00
2.86490768E-01,2.493370E+00
2.86491232E-01,2.491234E+00
2.86491696E-01,2.491386E+00
2.86492160E-01,2.490318E+00
2.86492624E-01,2.490928E+00
2.86493088E-01,2.491234E+00
2.86493552E-01,2.493065E+00
2.86494016E-01,2.491234E+00
2.86494480E-01,2.491691E+00
2.86494944E-01,2.491234E+00
2.86495408E-01,2.492607E+00
2.86495872E-01,2.492607E+00
2.86496336E-01,2.493370E+00
2.86496800E-01,2.490928E+00
2.86497264E-01,2.491081E+00
2.86497728E-01,2.491996E+00
2.86498192E-01,2.491234E+00
2.86498656E-01,2.492302E+00
2.86499120E-01,2.492912E+00
2.86499584E-01,2.493370E+00
2.86500048E-01,2.493217E+00
2.86500512E-01,2.492454E+00
2.86500976E-01,2.491539E+00
2.86501440E-01,2.491081E+00
2.86501904E-01,2.490623E+00
2.86502368E-01,2.489097E+00
2.86502832E-01,2.490165E+00
2.86503296E-01,2.490013E+00
2.86503760E-01,2.490318E+00
2.86504224E-01,2.490165E+00
2.86504688E-01,2.488945E+00
2.86505152E-01,2.490928E+00
2.86505616E-01,2.491844E+00
2.86506080E-01,2.492454E+00
2.86506544E-01,2.493370E+00
2.86507008E-01,2.492302E+00
2.86507472E-01,2.493522E+00
2.86507936E-01,2.490623E+00
2.86508400E-01,2.490013E+00
2.86508864E-01,2.491386E+00
2.86509328E-01,2.490623E+00
2.86509792E-01,2.490013E+00
2.86510256E-01,2.490776E+00
2.86510720E-01,2.490013E+00
2.86511184E-01,2.490318E+00
2.86511648E-01,2.491234E+00
2.86512112E-01,2.491844E+00
2.86512576E-01,2.487877E+00
2.86513040E-01,2.489860E+00
2.86513504E-01,2.488640E+00
2.86513968E-01,2.491691E+00
2.86514432E-01,2.490776E+00
2.86514896E-01,2.492454E+00
2.86515360E-01,2.490623E+00
2.86515824E-01,2.492454E+00
2.86516288E-01,2.492302E+00
2.86516752E-01,2.493828E+00
2.86517216E-01,2.492607E+00
2.86517680E-01,2.493675E+00
2.86518144E-01,2.493980E+00
2.86518608E-01,2.492912E+00
2.86519072E-01,2.491691E+00
2.86519536E-01,2.492454E+00
2.86520000E-01,2.490013E+00
2.86520464E-01,2.490776E+00
2.86520928E-01,2.491234E+00
2.86521392E-01,2.490165E+00
2.86521856E-01,2.491081E+00
2.86522320E-01,2.493522E+00
2.86522784E-01,2.492607E+00
2.86523248E-01,2.492454E+00
2.86523712E-01,2.490776E+00
2.86524176E-01,2.492302E+00
2.86524640E-01,2.493370E+00
2.86525104E-01,2.493980E+00
2.86525568E-01,2.492454E+00
2.86526032E-01,2.492759E+00
2.86526496E-01,2.493065E+00
2.86526960E-01,2.489250E+00
2.86527424E-01,2.490013E+00
2.86527888E-01,2.491234E+00
2.86528352E-01,2.491081E+00
2.86528816E-01,2.492454E+00
2.86529280E-01,2.491081E+00
2.86529744E-01,2.490471E+00
2.86530208E-01,2.490928E+00
2.86530672E-01,2.490471E+00
2.86531136E-01,2.490776E+00
2.86531600E-01,2.494133E+00
2.86532064E-01,2.493980E+00
2.86532528E-01,2.492149E+00
2.86532992E-01,2.491386E+00
2.86533456E-01,2.490776E+00
2.86533920E-01,2.490165E+00
2.86534384E-01,2.491691E+00
2.86534848E-01,2.492149E+00
2.86535312E-01,2.492149E+00
2.86535776E-01,2.491539E+00
2.86536240E-01,2.491539E+00
2.86536704E-01,2.491386E+00
2.86537168E-01,2.492302E+00
2.86537632E-01,2.491844E+00
2.86538096E-01,2.491844E+00
2.86538560E-01,2.493065E+00
2.86539024E-01,2.492759E+00
2.86539488E-01,2.493675E+00
2.86539952E-01,2.494590E+00
2.86540416E-01,2.492454E+00
2.86540880E-01,2.491691E+00
2.86541344E-01,2.491844E+00
2.86541808E-01,2.492607E+00
2.86542272E-01,2.490318E+00
2.86542736E-01,2.492454E+00
2.86543200E-01,2.493828E+00
2.86543664E-01,2.493980E+00
2.86544128E-01,2.494438E+00
2.86544592E-01,2.494285E+00
2.86545056E-01,2.492454E+00
2.86545520E-01,2.491844E+00
2.86545984E-01,2.490165E+00
2.86546448E-01,2.492454E+00
2.86546912E-01,2.492302E+00
2.86547376E-01,2.493675E+00
2.86547840E-01,2.493980E+00
2.86548304E-01,2.493522E+00
2.86548768E-01,2.491539E+00
2.86549232E-01,2.492912E+00
2.86549696E-01,2.491844E+00
2.86550160E-01,2.491234E+00
2.86550624E-01,2.490165E+00
2.86551088E-01,2.490623E+00
2.86551552E-01,2.491996E+00
2.86552016E-01,2.493522E+00
2.86552480E-01,2.493217E+00
2.86552944E-01,2.492454E+00
2.86553408E-01,2.491081E+00
2.86553872E-01,2.491996E+00
2.86554336E-01,2.491996E+00
2.86554800E-01,2.491234E+00
2.86555264E-01,2.490623E+00
2.86555728E-01,2.492759E+00
2.86556192E-01,2.493065E+00
2.86556656E-01,2.493828E+00
2.86557120E-01,2.492607E+00
2.86557584E-01,2.493065E+00
2.86558048E-01,2.493522E+00
2.86558512E-01,2.493522E+00
2.86558976E-01,2.496422E+00
2.86559440E-01,2.495353E+00
2.86559904E-01,2.493522E+00
2.86560368E-01,2.494133E+00
2.86560832E-01,2.493522E+00
2.86561296E-01,2.495659E+00
2.86561760E-01,2.491844E+00
2.86562224E-01,2.493217E+00
2.86562688E-01,2.492454E+00
2.86563152E-01,2.494133E+00
2.86563616E-01,2.493065E+00
2.86564080E-01,2.493675E+00
2.86564544E-01,2.492454E+00
2.86565008E-01,2.494743E+00
2.86565472E-01,2.494133E+00
2.86565936E-01,2.494438E+00
2.86566400E-01,2.493980E+00
2.86566864E-01,2.494743E+00
2.86567328E-01,2.492759E+00
2.86567792E-01,2.492607E+00
2.86568256E-01,2.494133E+00
2.86568720E-01,2.494438E+00
2.86569184E-01,2.493980E+00
2.86569648E-01,2.493065E+00
2.86570112E-01,2.494285E+00
2.86570576E-01,2.493522E+00
2.86571040E-01,2.492759E+00
2.86571504E-01,2.492454E+00
2.86571968E-01,2.491691E+00
2.86572432E-01,2.494438E+00
2.86572896E-01,2.495353E+00
2.86573360E-01,2.495659E+00
2.86573824E-01,2.493522E+00
2.86574288E-01,2.494896E+00
2.86574752E-01,2.494133E+00
2.86575216E-01,2.492912E+00
2.86575680E-01,2.494133E+00
2.86576144E-01,2.495659E+00
2.86576608E-01,2.494438E+00
2.86577072E-01,2.495353E+00
2.86577536E-01,2.491844E+00
2.86578000E-01,2.494590E+00
2.86578464E-01,2.493522E+00
2.86578928E-01,2.495353E+00
2.86579392E-01,2.493828E+00
2.86579856E-01,2.495353E+00
2.86580320E-01,2.495353E+00
2.86580784E-01,2.493980E+00
