in Hz,Spectrum in dBm
5.92542E+04,-3.51856E+01
5.92657E+04,-2.78856E+01
5.92772E+04,-2.46856E+01
5.92887E+04,-2.33056E+01
5.93002E+04,-2.32656E+01
5.93116E+04,-2.46056E+01
5.93231E+04,-2.79256E+01
5.93346E+04,-3.63656E+01
5.93461E+04,-3.69456E+01
5.93576E+04,-2.77256E+01
5.93691E+04,-2.39856E+01
5.93806E+04,-2.22856E+01
5.93921E+04,-2.19856E+01
5.94036E+04,-2.30056E+01
5.94151E+04,-2.58456E+01
5.94265E+04,-3.27256E+01
5.94380E+04,-3.91456E+01
5.94495E+04,-2.73456E+01
5.94610E+04,-2.30256E+01
5.94725E+04,-2.10056E+01
5.94840E+04,-2.04056E+01
5.94955E+04,-2.11056E+01
5.95070E+04,-2.34256E+01
5.95185E+04,-2.88856E+01
5.95300E+04,-4.33856E+01
5.95414E+04,-2.73256E+01
5.95529E+04,-2.21456E+01
5.95644E+04,-1.96856E+01
5.95759E+04,-1.87856E+01
5.95874E+04,-1.91856E+01
5.95989E+04,-2.11256E+01
5.96104E+04,-2.57656E+01
5.96219E+04,-4.25456E+01
5.96334E+04,-2.67856E+01
5.96449E+04,-2.07056E+01
5.96564E+04,-1.78456E+01
5.96678E+04,-1.66056E+01
5.96793E+04,-1.66856E+01
5.96908E+04,-1.81856E+01
5.97023E+04,-2.19656E+01
5.97138E+04,-3.34256E+01
5.97253E+04,-2.66856E+01
5.97368E+04,-1.90256E+01
5.97483E+04,-1.55856E+01
5.97598E+04,-1.39456E+01
5.97713E+04,-1.36456E+01
5.97827E+04,-1.47056E+01
5.97942E+04,-1.77656E+01
5.98057E+04,-2.62856E+01
5.98172E+04,-2.58856E+01
5.98287E+04,-1.62056E+01
5.98402E+04,-1.20456E+01
5.98517E+04,-9.86557E+00
5.98632E+04,-9.04557E+00
5.98747E+04,-9.48557E+00
5.98862E+04,-1.16656E+01
5.98976E+04,-1.78856E+01
5.99091E+04,-2.43056E+01
5.99206E+04,-1.06656E+01
5.99321E+04,-5.12557E+00
5.99436E+04,-1.66557E+00
5.99551E+04,7.14432E-01
5.99666E+04,2.35443E+00
5.99781E+04,3.45443E+00
5.99896E+04,4.05443E+00
6.00011E+04,4.23443E+00
6.00125E+04,3.97443E+00
6.00240E+04,3.27443E+00
6.00355E+04,2.07443E+00
6.00470E+04,3.14432E-01
6.00585E+04,-2.24557E+00
6.00700E+04,-5.98557E+00
6.00815E+04,-1.22056E+01
6.00930E+04,-3.35456E+01
6.01045E+04,-1.60856E+01
6.01160E+04,-1.10856E+01
6.01274E+04,-9.32557E+00
6.01389E+04,-9.14557E+00
6.01504E+04,-1.02456E+01
6.01619E+04,-1.27256E+01
6.01734E+04,-1.75256E+01
6.01849E+04,-3.05856E+01
6.01964E+04,-2.34456E+01
6.02079E+04,-1.68656E+01
6.02194E+04,-1.43256E+01
6.02309E+04,-1.35856E+01
6.02423E+04,-1.41456E+01
6.02538E+04,-1.60456E+01
6.02653E+04,-1.99856E+01
6.02768E+04,-2.93256E+01
6.02883E+04,-2.98056E+01
6.02998E+04,-2.10856E+01
6.03113E+04,-1.78856E+01
6.03228E+04,-1.66856E+01
6.03343E+04,-1.68656E+01
6.03458E+04,-1.83856E+01
6.03572E+04,-2.17456E+01
6.03687E+04,-2.93056E+01
6.03802E+04,-3.60056E+01
6.03917E+04,-2.44056E+01
6.04032E+04,-2.05656E+01
6.04147E+04,-1.89856E+01
6.04262E+04,-1.88456E+01
6.04377E+04,-2.00256E+01
6.04492E+04,-2.28656E+01
6.04607E+04,-2.89656E+01
6.04721E+04,-4.36656E+01
6.04836E+04,-2.75456E+01
6.04951E+04,-2.29256E+01
6.05066E+04,-2.09656E+01
6.05181E+04,-2.05256E+01
6.05296E+04,-2.13856E+01
6.05411E+04,-2.37856E+01
6.05526E+04,-2.89256E+01
6.05641E+04,-4.48456E+01
6.05756E+04,-3.04856E+01
6.05870E+04,-2.49856E+01
6.05985E+04,-2.26256E+01
6.06100E+04,-2.18856E+01
6.06215E+04,-2.24256E+01
6.06330E+04,-2.44056E+01
6.06445E+04,-2.86456E+01
6.06560E+04,-4.04656E+01
6.06675E+04,-3.45656E+01
6.06790E+04,-2.73656E+01
6.06905E+04,-2.44456E+01
6.07019E+04,-2.33656E+01
6.07134E+04,-2.36256E+01
6.07249E+04,-2.52856E+01
6.07364E+04,-2.89656E+01
6.07479E+04,-3.81056E+01
6.07594E+04,-3.80056E+01
6.07709E+04,-2.93056E+01
6.07824E+04,-2.59256E+01
6.07939E+04,-2.45656E+01
6.08054E+04,-2.45856E+01
6.08168E+04,-2.59456E+01
6.08283E+04,-2.91456E+01
6.08398E+04,-3.64856E+01
6.08513E+04,-4.17456E+01
6.08628E+04,-3.11456E+01
6.08743E+04,-2.72656E+01
6.08858E+04,-2.56056E+01
6.08973E+04,-2.53856E+01
6.09088E+04,-2.64656E+01
6.09203E+04,-2.92256E+01
6.09317E+04,-3.51656E+01
6.09432E+04,-4.28056E+01
6.09547E+04,-3.26256E+01
6.09662E+04,-2.83056E+01
6.09777E+04,-2.63456E+01
6.09892E+04,-2.58456E+01
6.10007E+04,-2.65856E+01
6.10122E+04,-2.88056E+01
6.10237E+04,-3.34856E+01
6.10352E+04,-4.52256E+01
6.10466E+04,-3.61456E+01
6.10581E+04,-3.03856E+01
6.10696E+04,-2.78656E+01
6.10811E+04,-2.70056E+01
6.10926E+04,-2.74656E+01
6.11041E+04,-2.93656E+01
6.11156E+04,-3.35456E+01
6.11271E+04,-4.48256E+01
6.11386E+04,-3.88256E+01
6.11501E+04,-3.18456E+01
6.11615E+04,-2.88856E+01
6.11730E+04,-2.77456E+01
6.11845E+04,-2.79456E+01
6.11960E+04,-2.95056E+01
6.12075E+04,-3.30056E+01
6.12190E+04,-4.09856E+01
6.12305E+04,-4.13456E+01
6.12420E+04,-3.33456E+01
6.12535E+04,-2.99456E+01
6.12650E+04,-2.85056E+01
6.12764E+04,-2.84056E+01
6.12879E+04,-2.96056E+01
6.12994E+04,-3.25056E+01
6.13109E+04,-3.86656E+01
6.13224E+04,-4.46056E+01
6.13339E+04,-3.53856E+01
6.13454E+04,-3.13256E+01
6.13569E+04,-2.95256E+01
6.13684E+04,-2.91456E+01
6.13799E+04,-3.00656E+01
6.13913E+04,-3.25656E+01
6.14028E+04,-3.78456E+01
6.14143E+04,-4.81056E+01
6.14258E+04,-3.76856E+01
6.14373E+04,-3.28256E+01
6.14488E+04,-3.06856E+01
6.14603E+04,-3.00856E+01
6.14718E+04,-3.08056E+01
6.14833E+04,-3.30656E+01
6.14948E+04,-3.79456E+01
6.15062E+04,-4.82856E+01
6.15177E+04,-3.89656E+01
6.15292E+04,-3.37656E+01
6.15407E+04,-3.14256E+01
6.15522E+04,-3.07056E+01
6.15637E+04,-3.13256E+01
6.15752E+04,-3.34656E+01
6.15867E+04,-3.82656E+01
6.15982E+04,-5.01656E+01
6.16097E+04,-3.96056E+01
6.16211E+04,-3.40456E+01
6.16326E+04,-3.15256E+01
6.16441E+04,-3.06056E+01
6.16556E+04,-3.09656E+01
6.16671E+04,-3.26856E+01
6.16786E+04,-3.64056E+01
6.16901E+04,-4.44056E+01
6.17016E+04,-4.20456E+01
6.17131E+04,-3.55056E+01
6.17246E+04,-3.25056E+01
6.17360E+04,-3.12856E+01
6.17475E+04,-3.14256E+01
6.17590E+04,-3.29456E+01
6.17705E+04,-3.64456E+01
6.17820E+04,-4.43656E+01
6.17935E+04,-4.32856E+01
6.18050E+04,-3.59256E+01
6.18165E+04,-3.25856E+01
6.18280E+04,-3.10856E+01
6.18395E+04,-3.09056E+01
6.18509E+04,-3.19456E+01
6.18624E+04,-3.45256E+01
6.18739E+04,-3.97856E+01
6.18854E+04,-4.67856E+01
6.18969E+04,-3.87056E+01
6.19084E+04,-3.43056E+01
6.19199E+04,-3.22656E+01
6.19314E+04,-3.17056E+01
6.19429E+04,-3.24056E+01
6.19544E+04,-3.45656E+01
6.19659E+04,-3.89656E+01
6.19773E+04,-4.50856E+01
6.19888E+04,-3.95056E+01
6.20003E+04,-3.49056E+01
6.20118E+04,-3.26256E+01
6.20233E+04,-3.18256E+01
6.20348E+04,-3.22456E+01
6.20463E+04,-3.40256E+01
6.20578E+04,-3.78856E+01
6.20693E+04,-4.79856E+01
6.20808E+04,-4.58256E+01
6.20922E+04,-3.75656E+01
6.21037E+04,-3.43056E+01
6.21152E+04,-3.30056E+01
6.21267E+04,-3.30856E+01
6.21382E+04,-3.45456E+01
6.21497E+04,-3.79056E+01
6.21612E+04,-4.57056E+01
6.21727E+04,-4.69856E+01
6.21842E+04,-3.85256E+01
6.21957E+04,-3.50056E+01
6.22071E+04,-3.35056E+01
6.22186E+04,-3.34056E+01
6.22301E+04,-3.46456E+01
6.22416E+04,-3.76856E+01
6.22531E+04,-4.43456E+01
6.22646E+04,-4.67456E+01
6.22761E+04,-3.86256E+01
6.22876E+04,-3.48656E+01
6.22991E+04,-3.30856E+01
6.23106E+04,-3.26056E+01
6.23220E+04,-3.32656E+01
6.23335E+04,-3.52056E+01
6.23450E+04,-3.89256E+01
6.23565E+04,-4.44856E+01
6.23680E+04,-4.20856E+01
6.23795E+04,-3.74456E+01
6.23910E+04,-3.50056E+01
6.24025E+04,-3.40856E+01
6.24140E+04,-3.43856E+01
6.24255E+04,-3.59456E+01
6.24369E+04,-3.91456E+01
6.24484E+04,-4.42456E+01
6.24599E+04,-4.39056E+01
6.24714E+04,-3.92256E+01
6.24829E+04,-3.65656E+01
6.24944E+04,-3.55056E+01
6.25059E+04,-3.57456E+01
6.25174E+04,-3.73056E+01
6.25289E+04,-4.05056E+01
6.25404E+04,-4.46256E+01
6.25518E+04,-4.25656E+01
6.25633E+04,-3.85256E+01
6.25748E+04,-3.61456E+01
6.25863E+04,-3.52056E+01
6.25978E+04,-3.54656E+01
6.26093E+04,-3.70256E+01
6.26208E+04,-4.04456E+01
6.26323E+04,-4.74656E+01
6.26438E+04,-4.70456E+01
6.26553E+04,-4.03656E+01
6.26667E+04,-3.71256E+01
6.26782E+04,-3.57256E+01
6.26897E+04,-3.56456E+01
6.27012E+04,-3.67856E+01
6.27127E+04,-3.95256E+01
6.27242E+04,-4.48256E+01
6.27357E+04,-4.88256E+01
6.27472E+04,-4.24856E+01
6.27587E+04,-3.88256E+01
6.27702E+04,-3.72256E+01
6.27816E+04,-3.71256E+01
6.27931E+04,-3.85056E+01
6.28046E+04,-4.20056E+01
6.28161E+04,-5.13456E+01
6.28276E+04,-4.95056E+01
6.28391E+04,-4.10656E+01
6.28506E+04,-3.75256E+01
6.28621E+04,-3.59056E+01
6.28736E+04,-3.56056E+01
6.28851E+04,-3.64856E+01
6.28965E+04,-3.87456E+01
6.29080E+04,-4.29456E+01
6.29195E+04,-4.66656E+01
6.29310E+04,-4.21256E+01
6.29425E+04,-3.83056E+01
6.29540E+04,-3.63056E+01
6.29655E+04,-3.56056E+01
6.29770E+04,-3.59656E+01
6.29885E+04,-3.73256E+01
6.30000E+04,-3.96056E+01
6.30114E+04,-4.14856E+01
6.30229E+04,-4.05256E+01
6.30344E+04,-3.83056E+01
6.30459E+04,-3.67456E+01
6.30574E+04,-3.62256E+01
6.30689E+04,-3.68056E+01
6.30804E+04,-3.87056E+01
6.30919E+04,-4.25256E+01
6.31034E+04,-4.89056E+01
6.31149E+04,-4.55056E+01
6.31263E+04,-4.03856E+01
6.31378E+04,-3.77656E+01
6.31493E+04,-3.67256E+01
6.31608E+04,-3.69456E+01
6.31723E+04,-3.84456E+01
6.31838E+04,-4.17056E+01
6.31953E+04,-4.77456E+01
6.32068E+04,-4.77656E+01
6.32183E+04,-4.19256E+01
6.32298E+04,-3.88656E+01
6.32412E+04,-3.75656E+01
6.32527E+04,-3.75856E+01
6.32642E+04,-3.89256E+01
6.32757E+04,-4.18056E+01
6.32872E+04,-4.60256E+01
6.32987E+04,-4.50856E+01
6.33102E+04,-4.08856E+01
6.33217E+04,-3.82456E+01
6.33332E+04,-3.70856E+01
6.33447E+04,-3.71856E+01
6.33561E+04,-3.85856E+01
6.33676E+04,-4.17856E+01
6.33791E+04,-4.76856E+01
6.33906E+04,-4.67256E+01
6.34021E+04,-4.09056E+01
6.34136E+04,-3.77256E+01
6.34251E+04,-3.62056E+01
6.34366E+04,-3.59256E+01
6.34481E+04,-3.68256E+01
6.34596E+04,-3.92056E+01
6.34710E+04,-4.42256E+01
6.34825E+04,-5.57656E+01
6.34940E+04,-4.49856E+01
6.35055E+04,-3.96456E+01
6.35170E+04,-3.71456E+01
6.35285E+04,-3.61456E+01
6.35400E+04,-3.63056E+01
6.35515E+04,-3.75256E+01
6.35630E+04,-3.98456E+01
6.35745E+04,-4.26056E+01
6.35859E+04,-4.26656E+01
6.35974E+04,-4.01656E+01
6.36089E+04,-3.81656E+01
6.36204E+04,-3.72856E+01
6.36319E+04,-3.75256E+01
6.36434E+04,-3.90256E+01
6.36549E+04,-4.21656E+01
6.36664E+04,-4.76456E+01
6.36779E+04,-4.72656E+01
6.36894E+04,-4.19656E+01
6.37008E+04,-3.90256E+01
6.37123E+04,-3.77056E+01
6.37238E+04,-3.76656E+01
6.37353E+04,-3.88456E+01
6.37468E+04,-4.14456E+01
6.37583E+04,-4.53056E+01
6.37698E+04,-4.52656E+01
6.37813E+04,-4.12656E+01
6.37928E+04,-3.84856E+01
6.38043E+04,-3.71056E+01
6.38157E+04,-3.68856E+01
6.38272E+04,-3.78056E+01
6.38387E+04,-4.01256E+01
6.38502E+04,-4.46456E+01
6.38617E+04,-5.11056E+01
6.38732E+04,-4.56056E+01
6.38847E+04,-4.11056E+01
6.38962E+04,-3.89656E+01
6.39077E+04,-3.83856E+01
6.39192E+04,-3.91656E+01
6.39306E+04,-4.16656E+01
6.39421E+04,-4.72056E+01
6.39536E+04,-5.43856E+01
6.39651E+04,-4.44856E+01
6.39766E+04,-3.98856E+01
6.39881E+04,-3.76256E+01
6.39996E+04,-3.67656E+01
6.40111E+04,-3.70256E+01
6.40226E+04,-3.84256E+01
6.40341E+04,-4.12656E+01
6.40455E+04,-4.57856E+01
6.40570E+04,-4.69256E+01
6.40685E+04,-4.25856E+01
6.40800E+04,-3.97256E+01
6.40915E+04,-3.84456E+01
6.41030E+04,-3.84456E+01
6.41145E+04,-3.98456E+01
6.41260E+04,-4.31056E+01
6.41375E+04,-5.07256E+01
6.41490E+04,-5.19256E+01
6.41605E+04,-4.34256E+01
6.41719E+04,-3.97456E+01
6.41834E+04,-3.80456E+01
6.41949E+04,-3.76456E+01
6.42064E+04,-3.84456E+01
6.42179E+04,-4.05856E+01
6.42294E+04,-4.47256E+01
6.42409E+04,-5.07856E+01
6.42524E+04,-4.64256E+01
6.42639E+04,-4.18056E+01
6.42754E+04,-3.94856E+01
6.42868E+04,-3.86856E+01
6.42983E+04,-3.91056E+01
6.43098E+04,-4.08456E+01
6.43213E+04,-4.44656E+01
6.43328E+04,-5.04056E+01
6.43443E+04,-4.80056E+01
6.43558E+04,-4.29056E+01
6.43673E+04,-4.02456E+01
6.43788E+04,-3.91256E+01
6.43903E+04,-3.92056E+01
6.44017E+04,-4.04656E+01
6.44132E+04,-4.31456E+01
6.44247E+04,-4.72456E+01
6.44362E+04,-4.79456E+01
6.44477E+04,-4.39856E+01
6.44592E+04,-4.12056E+01
6.44707E+04,-3.98656E+01
6.44822E+04,-3.96456E+01
6.44937E+04,-4.04656E+01
6.45052E+04,-4.22256E+01
6.45166E+04,-4.42456E+01
6.45281E+04,-4.45256E+01
6.45396E+04,-4.26856E+01
6.45511E+04,-4.09056E+01
6.45626E+04,-3.99656E+01
6.45741E+04,-4.00256E+01
6.45856E+04,-4.11056E+01
6.45971E+04,-4.34456E+01
6.46086E+04,-4.69256E+01
6.46201E+04,-4.81256E+01
6.46315E+04,-4.49856E+01
6.46430E+04,-4.23456E+01
6.46545E+04,-4.09856E+01
6.46660E+04,-4.08256E+01
6.46775E+04,-4.18456E+01
6.46890E+04,-4.40856E+01
6.47005E+04,-4.71656E+01
6.47120E+04,-4.72056E+01
6.47235E+04,-4.39856E+01
6.47350E+04,-4.14856E+01
6.47464E+04,-4.01656E+01
6.47579E+04,-3.99856E+01
6.47694E+04,-4.09056E+01
6.47809E+04,-4.31856E+01
6.47924E+04,-4.70856E+01
6.48039E+04,-4.96056E+01
6.48154E+04,-4.56456E+01
6.48269E+04,-4.22656E+01
6.48384E+04,-4.03856E+01
6.48499E+04,-3.97656E+01
6.48613E+04,-4.02456E+01
6.48728E+04,-4.18456E+01
6.48843E+04,-4.47856E+01
6.48958E+04,-4.81056E+01
6.49073E+04,-4.68456E+01
6.49188E+04,-4.34856E+01
6.49303E+04,-4.13856E+01
6.49418E+04,-4.04656E+01
6.49533E+04,-4.07256E+01
6.49648E+04,-4.21656E+01
6.49762E+04,-4.51656E+01
6.49877E+04,-4.99456E+01
6.49992E+04,-4.98856E+01
6.50107E+04,-4.51656E+01
6.50222E+04,-4.22256E+01
6.50337E+04,-4.07656E+01
6.50452E+04,-4.03256E+01
6.50567E+04,-4.07056E+01
6.50682E+04,-4.16256E+01
6.50797E+04,-4.24456E+01
6.50911E+04,-4.24256E+01
6.51026E+04,-4.16256E+01
6.51141E+04,-4.07656E+01
6.51256E+04,-4.04456E+01
6.51371E+04,-4.09856E+01
6.51486E+04,-4.26256E+01
6.51601E+04,-4.60256E+01
6.51716E+04,-5.27256E+01
6.51831E+04,-5.28256E+01
6.51946E+04,-4.61256E+01
6.52060E+04,-4.27856E+01
6.52175E+04,-4.12656E+01
6.52290E+04,-4.10456E+01
6.52405E+04,-4.20456E+01
6.52520E+04,-4.45256E+01
6.52635E+04,-4.96256E+01
6.52750E+04,-5.59256E+01
6.52865E+04,-4.83856E+01
6.52980E+04,-4.39256E+01
6.53095E+04,-4.17456E+01
6.53209E+04,-4.08856E+01
6.53324E+04,-4.11056E+01
6.53439E+04,-4.22656E+01
6.53554E+04,-4.42056E+01
6.53669E+04,-4.61256E+01
6.53784E+04,-4.59856E+01
6.53899E+04,-4.42256E+01
6.54014E+04,-4.27456E+01
6.54129E+04,-4.21256E+01
6.54244E+04,-4.23456E+01
6.54358E+04,-4.33656E+01
6.54473E+04,-4.47256E+01
6.54588E+04,-4.52456E+01
6.54703E+04,-4.41456E+01
6.54818E+04,-4.25456E+01
6.54933E+04,-4.14856E+01
6.55048E+04,-4.11656E+01
6.55163E+04,-4.18056E+01
6.55278E+04,-4.35456E+01
6.55393E+04,-4.69856E+01
6.55507E+04,-5.34256E+01
6.55622E+04,-5.50456E+01
6.55737E+04,-4.86856E+01
6.55852E+04,-4.56656E+01
6.55967E+04,-4.46056E+01
6.56082E+04,-4.51256E+01
6.56197E+04,-4.73056E+01
6.56312E+04,-5.16656E+01
6.56427E+04,-5.28656E+01
6.56542E+04,-4.74256E+01
6.56656E+04,-4.38056E+01
6.56771E+04,-4.18456E+01
6.56886E+04,-4.10656E+01
6.57001E+04,-4.13856E+01
6.57116E+04,-4.28056E+01
6.57231E+04,-4.56456E+01
6.57346E+04,-4.98656E+01
6.57461E+04,-4.98856E+01
6.57576E+04,-4.57456E+01
6.57691E+04,-4.29856E+01
6.57805E+04,-4.16656E+01
6.57920E+04,-4.15256E+01
6.58035E+04,-4.24856E+01
6.58150E+04,-4.47056E+01
6.58265E+04,-4.80856E+01
6.58380E+04,-4.90856E+01
6.58495E+04,-4.56456E+01
6.58610E+04,-4.26856E+01
6.58725E+04,-4.09856E+01
6.58840E+04,-4.03056E+01
6.58954E+04,-4.05056E+01
6.59069E+04,-4.15456E+01
6.59184E+04,-4.34056E+01
6.59299E+04,-4.60056E+01
6.59414E+04,-4.83256E+01
6.59529E+04,-4.87256E+01
6.59644E+04,-4.80656E+01
6.59759E+04,-4.80656E+01
6.59874E+04,-4.94256E+01
6.59989E+04,-5.17056E+01
6.60103E+04,-5.08456E+01
6.60218E+04,-4.68256E+01
6.60333E+04,-4.35856E+01
6.60448E+04,-4.15856E+01
6.60563E+04,-4.05656E+01
6.60678E+04,-4.04656E+01
6.60793E+04,-4.13056E+01
6.60908E+04,-4.31456E+01
6.61023E+04,-4.60656E+01
6.61138E+04,-4.83456E+01
6.61252E+04,-4.63856E+01
6.61367E+04,-4.34456E+01
6.61482E+04,-4.15856E+01
6.61597E+04,-4.08256E+01
6.61712E+04,-4.09856E+01
6.61827E+04,-4.20856E+01
6.61942E+04,-4.41256E+01
6.62057E+04,-4.65256E+01
6.62172E+04,-4.70056E+01
6.62287E+04,-4.51056E+01
6.62401E+04,-4.33056E+01
6.62516E+04,-4.24256E+01
6.62631E+04,-4.26056E+01
6.62746E+04,-4.38656E+01
6.62861E+04,-4.63056E+01
6.62976E+04,-4.91056E+01
6.63091E+04,-4.84056E+01
6.63206E+04,-4.53856E+01
6.63321E+04,-4.32256E+01
6.63436E+04,-4.22656E+01
6.63551E+04,-4.23456E+01
6.63665E+04,-4.35256E+01
6.63780E+04,-4.57656E+01
6.63895E+04,-4.79056E+01
6.64010E+04,-4.66256E+01
6.64125E+04,-4.37056E+01
6.64240E+04,-4.15856E+01
6.64355E+04,-4.04456E+01
6.64470E+04,-4.02856E+01
6.64585E+04,-4.10056E+01
6.64700E+04,-4.27056E+01
6.64814E+04,-4.51856E+01
6.64929E+04,-4.68056E+01
6.65044E+04,-4.53856E+01
6.65159E+04,-4.31456E+01
6.65274E+04,-4.17456E+01
6.65389E+04,-4.13456E+01
6.65504E+04,-4.20456E+01
6.65619E+04,-4.40856E+01
6.65734E+04,-4.80856E+01
6.65849E+04,-5.35856E+01
6.65963E+04,-4.94056E+01
6.66078E+04,-4.47456E+01
6.66193E+04,-4.22656E+01
6.66308E+04,-4.11456E+01
6.66423E+04,-4.10056E+01
6.66538E+04,-4.15856E+01
6.66653E+04,-4.25256E+01
6.66768E+04,-4.29456E+01
6.66883E+04,-4.22656E+01
6.66998E+04,-4.10056E+01
6.67112E+04,-4.00456E+01
6.67227E+04,-3.97456E+01
6.67342E+04,-4.03056E+01
6.67457E+04,-4.19256E+01
6.67572E+04,-4.49656E+01
6.67687E+04,-4.89456E+01
6.67802E+04,-4.74656E+01
6.67917E+04,-4.32056E+01
6.68032E+04,-4.04456E+01
6.68147E+04,-3.89456E+01
6.68261E+04,-3.84056E+01
6.68376E+04,-3.87056E+01
6.68491E+04,-3.98856E+01
6.68606E+04,-4.18856E+01
6.68721E+04,-4.44656E+01
6.68836E+04,-4.60256E+01
6.68951E+04,-4.49856E+01
6.69066E+04,-4.33456E+01
6.69181E+04,-4.24456E+01
6.69296E+04,-4.25456E+01
6.69410E+04,-4.36856E+01
6.69525E+04,-4.57856E+01
6.69640E+04,-4.80256E+01
6.69755E+04,-4.75856E+01
6.69870E+04,-4.52256E+01
6.69985E+04,-4.33656E+01
6.70100E+04,-4.25256E+01
6.70215E+04,-4.27056E+01
6.70330E+04,-4.39856E+01
6.70445E+04,-4.65056E+01
6.70559E+04,-5.00256E+01
6.70674E+04,-5.05256E+01
6.70789E+04,-4.73856E+01
6.70904E+04,-4.50456E+01
6.71019E+04,-4.40656E+01
6.71134E+04,-4.43856E+01
6.71249E+04,-4.61056E+01
6.71364E+04,-4.96456E+01
6.71479E+04,-5.31456E+01
6.71594E+04,-4.91456E+01
6.71708E+04,-4.50456E+01
6.71823E+04,-4.27056E+01
6.71938E+04,-4.17056E+01
6.72053E+04,-4.17856E+01
6.72168E+04,-4.29656E+01
6.72283E+04,-4.56656E+01
6.72398E+04,-5.06656E+01
6.72513E+04,-5.35656E+01
6.72628E+04,-4.78056E+01
6.72743E+04,-4.41456E+01
6.72857E+04,-4.23456E+01
6.72972E+04,-4.18456E+01
6.73087E+04,-4.24656E+01
6.73202E+04,-4.44456E+01
6.73317E+04,-4.83456E+01
6.73432E+04,-5.46056E+01
6.73547E+04,-5.10656E+01
6.73662E+04,-4.60656E+01
6.73777E+04,-4.34656E+01
6.73892E+04,-4.23856E+01
6.74006E+04,-4.24456E+01
6.74121E+04,-4.35256E+01
6.74236E+04,-4.55856E+01
6.74351E+04,-4.77456E+01
6.74466E+04,-4.73856E+01
6.74581E+04,-4.50256E+01
6.74696E+04,-4.30856E+01
6.74811E+04,-4.20856E+01
6.74926E+04,-4.19656E+01
6.75041E+04,-4.27456E+01
6.75155E+04,-4.43656E+01
6.75270E+04,-4.64256E+01
6.75385E+04,-4.73456E+01
6.75500E+04,-4.61056E+01
6.75615E+04,-4.44056E+01
6.75730E+04,-4.33656E+01
6.75845E+04,-4.32256E+01
6.75960E+04,-4.39656E+01
6.76075E+04,-4.54856E+01
6.76190E+04,-4.71656E+01
6.76304E+04,-4.72856E+01
6.76419E+04,-4.55656E+01
6.76534E+04,-4.38056E+01
6.76649E+04,-4.27456E+01
6.76764E+04,-4.25656E+01
6.76879E+04,-4.32856E+01
6.76994E+04,-4.50256E+01
6.77109E+04,-4.79256E+01
6.77224E+04,-5.13056E+01
6.77339E+04,-5.12056E+01
6.77453E+04,-4.84856E+01
6.77568E+04,-4.66856E+01
6.77683E+04,-4.62056E+01
6.77798E+04,-4.69856E+01
6.77913E+04,-4.91256E+01
6.78028E+04,-5.23656E+01
6.78143E+04,-5.27656E+01
6.78258E+04,-4.94056E+01
6.78373E+04,-4.67856E+01
6.78488E+04,-4.55256E+01
6.78602E+04,-4.55256E+01
6.78717E+04,-4.68256E+01
6.78832E+04,-4.95656E+01
6.78947E+04,-5.21256E+01
6.79062E+04,-4.93256E+01
6.79177E+04,-4.54856E+01
6.79292E+04,-4.29456E+01
6.79407E+04,-4.15456E+01
6.79522E+04,-4.11056E+01
6.79637E+04,-4.14856E+01
6.79751E+04,-4.27256E+01
6.79866E+04,-4.48256E+01
6.79981E+04,-4.73456E+01
6.80096E+04,-4.81256E+01
6.80211E+04,-4.64656E+01
6.80326E+04,-4.47256E+01
6.80441E+04,-4.39056E+01
6.80556E+04,-4.41456E+01
6.80671E+04,-4.56056E+01
6.80786E+04,-4.86256E+01
6.80900E+04,-5.33656E+01
6.81015E+04,-5.26056E+01
6.81130E+04,-4.78456E+01
6.81245E+04,-4.48856E+01
6.81360E+04,-4.33656E+01
6.81475E+04,-4.28856E+01
6.81590E+04,-4.32256E+01
6.81705E+04,-4.42256E+01
6.81820E+04,-4.55456E+01
6.81935E+04,-4.64856E+01
6.82049E+04,-4.64856E+01
6.82164E+04,-4.60856E+01
6.82279E+04,-4.61056E+01
6.82394E+04,-4.70856E+01
6.82509E+04,-4.95856E+01
6.82624E+04,-5.42456E+01
6.82739E+04,-5.43056E+01
6.82854E+04,-4.85856E+01
6.82969E+04,-4.49256E+01
6.83084E+04,-4.28856E+01
6.83198E+04,-4.20056E+01
6.83313E+04,-4.20856E+01
6.83428E+04,-4.31856E+01
6.83543E+04,-4.56456E+01
6.83658E+04,-5.02856E+01
6.83773E+04,-5.74656E+01
6.83888E+04,-5.19256E+01
6.84003E+04,-4.72856E+01
6.84118E+04,-4.51856E+01
6.84233E+04,-4.46656E+01
6.84347E+04,-4.56056E+01
6.84462E+04,-4.83256E+01
6.84577E+04,-5.39256E+01
6.84692E+04,-5.49656E+01
6.84807E+04,-4.82856E+01
6.84922E+04,-4.45856E+01
6.85037E+04,-4.26656E+01
6.85152E+04,-4.20056E+01
6.85267E+04,-4.24256E+01
6.85382E+04,-4.41056E+01
6.85497E+04,-4.76456E+01
6.85611E+04,-5.61256E+01
6.85726E+04,-5.82856E+01
6.85841E+04,-4.84656E+01
6.85956E+04,-4.47056E+01
6.86071E+04,-4.29456E+01
6.86186E+04,-4.24656E+01
6.86301E+04,-4.29856E+01
6.86416E+04,-4.44856E+01
6.86531E+04,-4.67856E+01
6.86646E+04,-4.86656E+01
6.86760E+04,-4.80256E+01
6.86875E+04,-4.61656E+01
6.86990E+04,-4.48856E+01
